,home,season_hits_for,season_hits_against,season_runs_for,season_runs_against,season_errors,season_wins,ml_odds,rl_odds,ml_win,rl_win
1898,0,236,277,110,157,14,7,105,-200,1,1
1899,1,227,257,109,111,20,13,-150,145,1,1
1900,0,244,259,109,143,17,13,165,-130,1,1
1901,1,261,314,125,165,22,15,-102,-176,0,0
1902,1,267,293,129,123,13,19,-153,150,1,1
1903,0,249,225,120,105,13,15,135,-165,0,0
1904,1,278,294,154,155,21,17,-185,110,0,0
1905,1,237,217,117,105,13,18,-131,165,1,1
1906,1,323,347,166,198,14,13,135,-125,0,0
1907,1,250,297,104,172,27,7,-140,165,0,0
1908,0,250,242,128,134,20,12,166,-120,1,1
1909,1,328,259,199,142,16,19,-186,100,0,0
1910,0,229,266,119,186,24,8,125,-185,1,1
1911,0,264,257,138,121,19,18,-116,140,0,0
1912,1,293,324,166,196,23,13,-105,-170,1,1
1913,0,308,215,191,93,21,21,-130,130,1,0
1914,1,246,276,118,129,13,16,106,-155,0,0
1915,0,299,295,139,151,16,15,-116,135,1,1
1916,0,277,317,139,178,19,13,141,-150,1,1
1917,1,249,235,121,98,13,20,106,-160,1,1
1918,1,259,295,133,162,24,13,-140,150,1,0
1919,0,296,245,156,140,20,16,-150,105,1,1
1920,0,352,288,157,141,22,19,115,-200,1,1
1921,0,218,253,107,141,22,11,220,100,0,0
1922,0,246,285,119,161,15,8,125,-170,0,0
1923,1,183,214,91,94,15,15,-130,170,0,0
1924,0,243,254,102,133,21,13,-105,150,0,0
1925,1,244,266,123,116,23,14,-115,170,0,0
1926,0,253,265,116,143,17,14,250,130,0,0
1927,0,278,276,146,146,14,14,115,-200,1,1
1928,1,268,333,129,178,23,15,-130,170,0,0
1929,0,288,243,165,128,20,19,109,-205,0,0
1930,1,281,304,140,128,13,20,-260,-120,1,0
1931,1,275,258,151,141,20,15,-156,130,0,0
1932,1,204,213,97,108,15,13,-119,175,1,0
1933,0,258,242,125,119,14,15,105,-200,1,1
1934,1,284,303,154,162,21,17,-300,-150,1,1
1935,1,247,219,121,106,13,19,115,-150,0,0
1936,1,332,356,170,205,14,13,215,125,0,0
1937,1,255,300,105,175,29,7,-121,170,1,0
1938,0,255,249,131,136,20,13,136,-150,0,0
1939,1,335,264,201,145,16,19,-151,130,1,1
1940,0,232,271,122,187,24,9,111,-200,0,0
1941,0,273,266,140,124,19,18,-157,105,0,0
1942,1,308,339,179,206,25,14,101,-160,1,1
1943,0,315,220,195,96,21,22,132,-165,0,0
1944,1,257,292,126,140,13,16,-185,-101,1,1
1945,0,315,306,150,159,19,16,165,-119,0,0
1946,0,286,322,144,180,19,14,119,-180,1,1
1947,1,258,244,124,100,13,21,142,-125,1,1
1948,1,271,305,138,166,24,14,-117,170,1,1
1949,0,305,254,163,144,21,17,-255,-145,1,0
1950,0,358,295,162,143,22,20,117,-180,0,0
1951,0,222,265,109,144,22,11,190,-125,0,0
1952,0,256,297,123,166,15,8,107,-200,0,0
1953,1,186,221,91,98,17,15,-170,130,1,1
1954,0,258,269,112,146,22,13,-111,140,0,0
1955,1,255,279,129,126,24,14,-150,140,0,0
1956,1,225,270,93,128,19,16,152,-110,0,0
1957,0,285,279,150,146,14,15,150,-150,0,0
1958,1,275,339,131,183,23,15,-132,160,1,1
1959,0,298,253,172,136,21,19,125,-180,0,0
1960,1,293,308,143,130,13,21,-220,105,1,1
1961,1,280,267,153,146,21,15,-134,160,0,0
1962,1,214,223,105,115,15,14,-140,160,1,0
1963,0,271,253,135,125,14,16,135,-160,1,1
1964,0,244,243,131,114,13,18,-172,-110,1,1
1965,1,252,226,124,110,13,19,-147,145,1,0
1966,1,274,311,114,183,32,8,-116,180,1,1
1967,0,263,262,135,142,20,13,118,-170,1,1
1968,1,348,272,207,149,17,20,-128,150,0,0
1969,0,243,290,130,196,26,9,106,-210,0,0
1970,0,323,315,153,164,19,16,-107,150,1,1
1971,1,268,249,133,104,15,22,-103,-170,0,0
1972,1,210,213,111,92,10,17,-151,145,0,0
1973,0,230,281,110,154,26,11,136,-165,1,1
1974,1,279,356,127,185,27,12,109,-150,0,0
1975,1,205,226,102,100,18,16,-120,170,1,1
1976,0,265,282,115,152,22,13,-119,130,1,1
1977,1,262,289,134,133,24,14,-112,180,0,0
1978,1,231,279,95,135,19,16,125,-150,0,0
1979,0,290,298,152,157,14,15,110,-200,0,0
1980,1,288,348,137,186,23,16,164,106,0,0
1981,0,306,261,174,139,23,19,-118,145,1,1
1982,1,222,231,108,117,15,15,108,-165,0,0
1983,0,281,260,142,130,16,17,102,-210,1,1
1984,0,253,249,138,116,13,19,-140,130,1,1
1985,0,297,255,175,111,10,21,-184,-126,1,1
1986,0,281,262,126,124,26,16,-145,100,1,1
1987,0,242,257,96,139,15,11,200,-116,1,1
1988,1,298,319,171,138,17,24,125,-135,0,0
1989,1,352,283,208,154,17,20,-131,150,0,0
1990,0,251,299,132,203,27,9,235,125,1,1
1991,1,278,257,157,128,15,17,106,-160,1,1
1992,0,295,261,149,126,14,17,115,-180,0,0
1993,1,227,191,145,84,19,22,-290,-127,1,1
1994,0,282,281,142,133,15,16,-116,140,0,0
1995,0,336,325,163,168,19,17,-107,145,0,0
1996,1,247,281,133,111,14,17,-275,-145,0,0
1997,1,278,262,137,114,15,22,-103,-165,1,1
1998,0,293,287,138,148,17,14,-150,105,0,0
1999,1,218,223,117,100,10,17,-177,125,1,0
2000,1,251,253,105,131,12,14,-130,160,1,1
2001,0,240,289,118,160,28,12,157,-145,0,0
2002,1,286,363,128,189,27,12,155,-110,0,0
2003,1,216,236,108,104,18,17,-240,-104,0,0
2004,0,272,289,119,153,23,14,-175,-110,1,1
2005,1,264,298,135,138,25,14,135,-125,1,1
2006,1,236,296,97,148,23,16,130,-120,0,0
2007,0,300,309,156,163,14,15,250,107,0,0
2008,1,298,357,142,194,25,16,151,-110,0,0
2009,0,319,273,180,143,23,20,116,-170,1,1
2010,0,273,252,145,125,16,19,113,-200,1,1
2011,1,288,276,154,150,21,15,-127,170,0,0
2012,1,234,244,112,123,18,15,-123,170,0,0
2013,0,290,262,147,131,16,18,117,-200,1,1
2014,0,270,254,151,118,14,20,-140,115,1,1
2015,0,306,265,183,116,11,22,-171,-110,1,1
2016,0,297,269,136,126,26,17,-149,105,1,1
2017,0,253,263,101,140,15,12,225,105,1,1
2018,1,305,332,174,151,17,24,-113,170,1,1
2019,1,363,293,212,162,17,20,-189,-102,1,1
2020,0,262,307,136,205,28,10,205,-125,0,0
2021,1,286,264,160,130,15,18,-215,-110,1,1
2022,0,296,270,150,131,14,17,107,-210,0,0
2023,1,236,194,151,84,19,23,-265,-135,1,0
2024,0,289,289,144,136,15,16,185,-110,0,0
2025,0,346,339,166,178,19,17,125,-162,0,0
2026,1,255,292,135,115,14,17,-235,105,1,0
2027,1,292,272,147,117,17,23,-140,142,1,1
2028,0,299,297,140,151,18,14,112,-185,1,1
2029,1,226,235,120,102,10,18,-163,135,1,1
2030,1,260,254,110,132,12,15,-117,180,1,1
2031,0,252,297,120,163,29,12,148,-155,0,0
2032,1,295,377,130,197,27,12,142,-115,0,0
2033,1,222,247,109,109,19,17,-265,-125,0,0
2034,0,286,298,127,155,24,15,-157,-105,1,0
2035,1,274,304,138,140,26,15,-122,165,0,0
2036,1,243,312,99,158,26,16,134,-125,0,0
2037,0,303,318,156,169,14,15,225,115,0,0
2038,1,307,368,147,201,25,16,235,133,1,1
2039,0,329,284,188,147,24,21,169,-118,0,0
2040,0,280,256,150,126,16,20,115,-185,1,1
2041,1,291,282,154,151,21,15,-180,105,0,0
2042,1,238,251,113,128,19,15,-130,165,0,0
2043,0,296,265,148,131,16,19,160,-125,1,1
2044,0,283,261,164,121,15,21,103,-200,0,0
2045,0,317,274,190,121,11,23,-275,-153,0,0
2046,0,308,273,140,127,26,18,-130,125,1,1
2047,0,260,270,105,143,16,13,150,-145,1,1
2048,1,314,339,178,153,18,25,-101,-165,1,1
2049,1,375,302,218,164,17,21,-185,105,1,0
2050,0,271,320,140,210,28,10,180,-120,0,0
2051,1,301,271,173,132,15,19,-179,120,1,0
2052,0,304,287,156,140,14,17,125,-180,0,0
2053,1,242,202,155,87,19,24,-160,115,1,1
2054,0,296,304,146,149,16,16,159,-140,0,0
2055,0,356,360,171,194,20,17,-105,150,0,0
2056,1,268,301,140,119,14,18,-210,100,1,1
2057,1,313,282,163,122,18,24,-105,-170,1,1
2058,0,312,302,147,152,18,15,-125,125,1,1
2059,1,240,246,130,108,10,19,-210,-105,1,0
2060,1,277,262,119,138,12,16,-140,160,1,1
2061,0,263,311,126,173,29,12,180,-115,0,0
2062,1,304,389,136,204,27,12,145,-119,1,1
2063,1,229,254,112,113,19,17,-170,125,0,0
2064,0,298,307,134,161,25,16,-160,-101,0,0
2065,1,279,317,139,147,28,15,115,-145,0,0
2066,1,247,323,100,162,27,16,115,-145,0,0
2067,0,311,324,159,173,14,15,145,-135,0,0
2068,1,316,376,154,204,26,17,106,-165,1,1
2069,0,338,296,190,153,25,21,165,-125,0,0
2070,0,291,264,156,130,18,21,132,-170,1,1
2071,1,298,291,157,155,22,15,-124,175,0,0
2072,1,246,262,117,134,19,15,-147,150,0,0
2073,0,305,272,152,134,17,20,114,-205,1,1
2074,0,290,270,166,125,15,21,-109,145,0,0
2075,0,325,283,193,128,12,23,-116,145,0,0
2076,0,318,276,145,128,27,19,117,-175,1,1
2077,0,274,266,140,143,20,14,103,-205,0,0
2078,1,386,310,220,165,17,22,-220,-125,0,0
2079,1,313,277,176,134,16,20,-113,175,1,1
2080,0,306,295,156,143,15,17,-107,150,1,1
2081,1,256,215,165,92,20,25,-170,125,0,0
2082,0,302,316,148,152,16,16,190,105,1,1
2083,1,285,260,155,137,14,17,119,-135,1,1
2084,1,276,306,146,119,14,19,-152,135,1,1
2085,0,319,305,149,152,18,16,137,-155,0,0
2086,1,248,252,132,109,10,20,-300,-141,1,1
2087,1,285,264,122,138,12,17,-103,-170,0,0
2088,1,250,333,101,167,28,16,-132,155,0,0
2089,1,321,291,154,147,23,18,134,-130,1,1
2090,0,346,307,191,155,25,21,-134,115,0,0
2091,0,300,271,161,131,21,22,-149,110,0,0
2092,0,314,264,199,135,30,20,150,-145,1,1
2093,0,290,298,158,145,21,16,103,-205,0,0
2094,1,318,321,179,156,22,24,-113,175,1,0
2095,0,332,293,196,134,13,23,250,121,0,0
2096,0,325,282,148,129,28,20,175,-105,1,1
2097,0,271,271,111,143,16,14,245,105,1,1
2098,1,333,346,189,159,19,26,-180,105,0,0
2099,1,391,317,221,168,19,22,-103,-175,0,0
2100,0,276,328,140,216,28,10,175,-105,1,1
2101,1,324,282,183,138,18,21,-170,125,1,1
2102,0,318,302,161,146,16,18,150,-135,1,1
2103,1,265,223,167,95,20,25,-148,140,0,0
2104,0,309,321,151,153,17,17,-107,155,1,1
2105,1,299,279,163,144,15,18,-134,150,1,1
2106,1,291,315,156,126,16,20,-160,120,1,0
2107,0,328,288,117,160,19,13,127,-170,0,0
2108,0,328,320,156,162,20,16,145,-140,0,0
2109,1,255,259,136,110,10,21,-133,150,1,0
2110,1,292,276,125,143,12,17,-285,-125,0,0
2111,0,269,319,127,175,30,12,145,-140,0,0
2112,1,315,396,143,208,29,13,-132,150,1,1
2113,1,230,265,112,119,19,17,-142,150,1,0
2114,1,261,280,145,134,13,18,-170,115,0,0
2115,1,282,324,139,149,28,15,-160,120,1,1
2116,0,260,279,119,154,19,14,117,-170,0,0
2117,1,326,297,155,147,23,19,162,105,0,0
2118,0,256,248,131,139,25,11,160,-125,1,1
2119,0,365,321,198,163,25,21,119,-170,0,0
2120,0,306,276,161,132,21,22,-182,-125,1,1
2121,0,322,273,202,137,30,21,133,-160,1,1
2122,0,295,309,162,152,21,16,150,-145,0,0
2123,1,327,336,183,159,22,25,-205,-115,0,0
2124,1,298,310,165,165,21,18,-205,-115,0,0
2125,0,339,300,197,138,13,23,118,-170,0,0
2126,0,328,291,152,131,28,21,153,-130,0,0
2127,0,276,279,114,145,16,15,148,-150,0,0
2128,1,343,361,196,169,21,26,-180,105,1,1
2129,1,397,323,222,171,19,22,-122,170,0,0
2130,0,287,334,148,218,28,11,201,107,0,0
2131,1,334,285,189,138,18,22,-115,170,1,1
2132,0,333,312,169,150,18,19,119,-175,0,0
2133,1,272,229,170,99,20,25,-260,-125,0,0
2134,0,315,327,154,154,17,18,112,-200,1,1
2135,1,310,287,167,146,15,19,-126,160,1,1
2136,1,296,320,159,128,16,21,-130,165,1,0
2137,0,335,294,118,162,19,13,125,-200,0,0
2138,0,333,325,158,165,20,16,115,-185,0,0
2139,1,262,270,139,112,10,22,-140,155,1,0
2140,1,300,281,127,146,12,17,-163,130,1,1
2141,0,279,332,130,180,31,12,116,-200,1,1
2142,1,329,410,157,218,30,14,-170,130,1,0
2143,1,236,272,114,120,20,18,-140,170,1,0
2144,1,271,295,149,142,15,18,-134,155,1,0
2145,1,295,334,144,152,29,16,-126,170,0,0
2146,0,274,293,129,168,20,14,150,-150,0,0
2147,1,335,319,159,162,23,19,-115,180,0,0
2148,0,271,258,141,146,26,12,160,-125,0,0
2149,0,373,332,200,167,26,21,116,-180,0,0
2150,0,328,285,176,136,22,23,105,-210,1,1
2151,0,328,280,206,140,30,22,220,105,1,1
2152,0,298,319,162,158,23,16,105,-200,0,0
2153,1,333,347,185,167,22,25,-231,-127,1,1
2154,1,307,313,167,169,21,18,-173,110,1,1
2155,0,350,307,199,141,13,23,125,-175,0,0
2156,0,336,296,154,136,28,21,-160,-110,1,0
2157,1,283,319,121,185,32,9,140,-125,1,1
2158,1,410,333,228,179,20,22,-255,-142,1,0
2159,1,278,336,161,192,27,17,102,-160,0,0
2160,1,321,346,185,209,26,15,145,-110,0,0
2161,0,326,229,199,101,21,22,-171,-110,0,0
2162,0,325,340,162,160,17,19,215,122,0,0
2163,1,322,290,172,147,15,20,-143,140,1,0
2164,1,283,310,148,168,24,15,-144,140,0,0
2165,1,309,287,130,146,12,18,151,-110,1,1
2166,1,342,419,163,223,31,15,-153,140,0,0
2167,0,297,298,138,114,19,19,-155,105,0,0
2168,0,301,306,130,186,20,13,129,-160,1,1
2169,0,283,306,134,174,21,14,138,-160,1,1
2170,1,345,331,165,169,23,19,-146,145,0,0
2171,0,276,269,143,153,27,12,-112,140,1,1
2172,0,376,344,201,172,26,21,128,-160,0,0
2173,0,340,295,183,142,23,24,131,-165,1,1
2174,0,351,309,161,142,29,22,116,-165,1,1
2175,1,295,326,125,188,32,10,185,120,0,0
2176,1,354,366,203,171,21,27,-151,125,1,1
2177,0,320,238,170,142,15,17,-200,-130,1,0
2178,1,285,344,165,199,28,17,-125,155,0,0
2179,0,278,276,144,133,22,18,-109,145,1,1
2180,1,334,361,191,216,26,15,-131,145,0,0
2181,0,333,236,201,105,21,22,-150,110,1,0
2182,1,266,300,131,143,13,17,147,-115,1,1
2183,1,330,298,177,151,16,21,-101,-165,0,0
2184,0,295,330,148,181,19,15,-130,120,1,1
2185,1,320,287,165,123,18,25,115,-140,0,0
2186,1,293,320,152,173,26,15,-153,130,0,0
2187,0,312,259,166,146,23,18,115,-200,0,0
2188,1,316,294,134,148,13,19,135,-130,0,0
2189,1,296,327,157,167,19,19,165,-105,1,1
2190,0,261,309,125,176,16,8,170,-125,0,0
2191,0,304,310,141,118,19,19,-215,-140,1,1
2192,1,281,304,158,150,16,19,-200,105,1,1
2193,0,311,316,135,190,20,14,138,-150,1,1
2194,0,298,314,141,177,22,15,175,-125,0,0
2195,1,350,340,168,174,23,19,-125,170,1,1
2196,0,284,276,150,157,29,13,115,-175,1,1
2197,1,273,274,150,132,17,15,-102,-160,1,1
2198,1,309,316,153,131,13,22,-195,105,1,0
2199,0,337,283,213,142,30,23,-108,140,0,0
2200,0,301,328,163,164,23,16,136,-145,0,0
2201,1,338,355,191,171,22,26,170,110,0,0
2202,0,297,289,172,136,15,21,-162,-105,0,0
2203,0,361,316,202,145,14,23,-185,-115,0,0
2204,0,367,323,171,151,33,23,123,-155,0,0
2205,1,306,334,131,196,32,10,130,-135,0,0
2206,1,362,375,209,174,21,28,-151,140,1,1
2207,1,376,389,217,180,21,29,-171,120,1,1
2208,0,329,254,178,149,15,18,-121,130,0,0
2209,1,290,359,169,212,28,17,139,-125,0,0
2210,0,290,285,151,138,24,19,-134,125,1,1
2211,1,348,377,200,226,27,15,-138,135,1,1
2212,0,341,238,206,109,23,23,-203,-130,0,0
2213,1,277,308,134,145,13,18,106,-165,0,0
2214,1,339,310,182,158,16,21,119,-145,0,0
2215,0,309,340,161,185,20,16,-124,125,1,1
2216,1,330,301,169,136,21,25,114,-145,0,0
2217,1,304,334,156,180,27,15,-140,145,0,0
2218,0,325,271,172,154,23,18,-155,100,0,0
2219,1,318,302,138,153,13,19,173,110,1,1
2220,1,301,336,162,170,20,20,125,-135,1,1
2221,0,268,317,128,181,19,8,170,-110,0,0
2222,0,312,321,149,124,19,20,-145,115,1,0
2223,1,289,311,163,153,16,20,-200,-110,1,0
2224,0,325,327,142,194,23,15,125,-165,1,1
2225,0,308,323,145,182,24,15,260,123,1,1
2226,1,362,353,176,180,23,20,140,-120,1,1
2227,0,299,281,163,161,30,14,-154,105,1,1
2228,1,279,278,154,135,18,16,-126,165,1,0
2229,1,318,326,158,135,13,23,-310,-143,0,0
2230,0,341,289,216,146,30,23,116,-185,0,0
2231,0,310,336,166,170,24,16,136,-160,0,0
2232,0,324,350,172,178,25,16,151,-140,0,0
2233,1,354,364,198,179,22,26,111,-150,1,1
2234,0,305,300,174,139,15,21,-116,145,1,1
2235,0,370,321,205,150,14,23,-140,115,0,0
2236,0,377,338,177,162,34,23,116,-160,0,0
2237,1,315,342,131,197,32,10,111,-160,1,1
2238,1,387,393,222,180,22,30,-128,155,1,1
2239,0,336,265,181,159,17,18,110,-180,0,0
2240,1,294,364,169,215,29,17,-141,150,1,1
2241,0,298,289,157,138,24,20,131,-160,1,1
2242,1,363,387,211,232,28,16,-131,140,1,1
2243,0,349,248,212,118,25,23,135,-180,0,0
2244,1,289,321,142,155,14,18,-111,180,1,1
2245,1,343,318,182,164,16,21,-146,140,0,0
2246,0,325,355,174,190,21,17,-105,154,0,0
2247,1,345,317,174,149,21,25,-105,-174,1,1
2248,1,317,346,159,187,27,15,-114,180,1,0
2249,0,333,276,173,160,24,18,-270,-139,0,0
2250,1,328,310,147,159,13,20,-150,160,1,1
2251,1,311,346,168,175,21,21,127,-135,0,0
2252,0,271,327,129,183,21,8,175,-119,1,1
2253,0,320,330,150,124,19,21,-121,140,0,0
2254,1,299,314,165,154,16,21,-195,-101,0,0
2255,0,337,340,149,197,23,16,104,-210,0,0
2256,0,314,329,148,184,25,16,200,-121,0,0
2257,1,367,361,182,181,24,21,230,120,1,1
2258,0,304,285,166,161,30,15,126,-170,0,0
2259,1,289,286,159,139,19,17,-116,175,0,0
2260,1,324,332,160,138,14,23,-230,101,1,0
2261,0,349,299,220,151,31,23,106,-205,1,1
2262,0,328,361,172,183,25,16,118,-175,0,0
2263,1,365,371,208,182,22,27,-120,160,1,1
2264,0,318,312,184,147,16,22,101,-210,0,0
2265,0,380,331,210,156,14,23,-142,115,1,0
2266,1,337,363,172,208,14,13,-130,155,0,0
2267,1,325,349,136,199,33,11,129,-140,0,0
2268,0,344,275,183,165,18,18,-101,-215,0,0
2269,1,303,369,172,215,29,18,250,150,0,0
2270,0,311,295,166,141,24,21,-144,120,1,1
2271,1,374,402,220,239,28,17,112,-150,1,1
2272,0,354,257,213,124,26,23,-290,-170,1,1
2273,0,329,368,175,196,21,17,103,-210,1,1
2274,1,358,321,180,150,21,26,-129,160,1,1
2275,1,330,355,166,193,27,16,-113,180,0,0
2276,0,337,285,176,164,24,18,100,-200,1,1
2277,0,327,340,152,129,20,21,-115,145,0,0
2278,1,301,322,166,161,16,21,-129,160,0,0
2279,0,346,353,155,204,23,16,150,-150,1,1
2280,0,326,345,155,192,26,16,115,-175,1,1
2281,1,376,365,186,184,24,22,-110,170,0,0
2282,1,340,344,168,145,14,24,-170,130,0,0
2283,0,366,311,231,157,31,24,119,-180,0,0
2284,1,253,271,118,139,19,15,-109,185,1,1
2285,0,315,282,157,138,18,21,119,-180,1,1
2286,0,323,320,186,152,17,22,-122,130,0,0
2287,1,261,237,129,114,13,20,105,-165,1,1
2288,1,344,379,172,216,14,13,-215,100,0,0
2289,1,333,363,139,207,35,11,189,115,0,0
2290,0,289,275,143,147,20,14,-155,100,1,1
2291,0,356,293,190,178,20,18,-105,155,1,1
2292,1,311,386,180,226,30,18,200,120,0,0
2293,0,325,303,174,144,24,22,-219,-135,1,1
2294,1,384,408,229,244,28,18,129,-125,0,0
2295,0,371,265,224,132,27,24,-230,-140,1,1
2296,1,297,326,147,157,14,19,-183,110,0,0
2297,1,349,331,185,173,16,21,-112,170,1,1
2298,0,340,377,179,198,21,18,-127,115,1,1
2299,1,370,327,186,152,21,27,-103,-170,0,0
2300,1,339,366,168,197,28,16,117,-135,0,0
2301,0,344,290,181,168,24,19,-147,110,1,0
2302,0,367,308,165,149,22,20,102,-200,0,0
2303,1,322,350,170,178,22,21,132,-130,0,0
2304,0,279,329,136,184,21,9,163,-130,1,1
2305,0,341,357,156,140,20,21,108,-200,0,0
2306,1,317,331,172,170,17,21,112,-155,0,0
2307,0,358,360,163,207,23,17,128,-170,1,1
2308,0,342,352,163,192,27,17,185,-120,1,1
2309,0,324,338,164,183,14,15,150,-140,0,0
2310,1,326,383,160,207,26,18,140,-120,0,0
2311,1,301,303,165,150,20,17,-170,120,1,1
2312,1,347,356,171,153,14,24,-143,150,0,0
2313,0,372,323,233,163,32,24,-107,150,1,1
2314,1,271,283,131,146,19,16,-105,-175,0,0
2315,0,324,298,166,144,18,22,-122,135,1,1
2316,0,329,330,191,161,17,22,-144,105,1,1
2317,1,278,251,140,118,13,21,-118,170,1,1
2318,1,354,390,175,220,14,13,-174,110,0,0
2319,1,338,372,142,212,36,11,182,111,0,0
2320,0,306,283,154,154,21,15,-141,120,1,1
2321,0,367,299,198,180,20,19,-187,-115,0,0
2322,1,319,395,182,233,31,18,162,-104,0,0
2323,0,334,308,179,147,24,23,-212,-130,1,1
2324,1,398,426,238,258,32,18,106,-155,0,0
2325,0,380,273,231,134,28,25,-182,-116,1,1
2326,1,303,333,147,161,14,19,-109,180,1,1
2327,1,358,347,192,178,19,22,-134,140,1,1
2328,0,352,385,186,199,22,19,-140,115,1,1
2329,0,344,300,121,166,19,13,153,-135,1,1
2330,1,347,378,169,204,29,16,125,-135,0,0
2331,0,356,294,187,173,25,20,101,-210,0,0
2332,0,383,317,170,156,22,20,119,-160,0,0
2333,1,326,362,175,184,24,21,-111,180,1,1
2334,0,286,335,140,184,22,10,-101,-210,0,0
2335,0,346,364,156,145,20,21,245,111,0,0
2336,1,325,342,173,177,17,21,-195,-105,1,1
2337,1,300,347,146,156,30,16,-133,160,1,1
2338,0,353,362,167,195,27,18,154,-130,1,1
2339,0,331,350,166,188,15,15,118,-175,1,1
2340,1,334,400,167,218,27,18,126,-140,0,0
2341,1,313,310,170,152,21,18,-133,155,0,0
2342,0,349,300,188,145,24,25,118,-180,0,0
2343,1,308,301,161,160,23,15,-173,115,0,0
2344,1,277,294,133,154,19,16,167,-105,1,1
2345,0,335,306,173,145,18,23,175,-115,0,0
2346,0,347,344,205,170,18,23,-116,135,1,1
2347,1,285,256,145,118,13,22,-285,-131,1,1
2348,1,345,380,142,215,37,11,150,-110,1,1
2349,0,318,291,166,160,21,16,106,-210,0,0
2350,0,295,339,152,224,29,11,171,-118,0,0
2351,0,342,315,182,147,24,24,-122,125,1,1
2352,0,392,282,240,136,28,26,-140,110,0,0
2353,1,316,344,156,167,15,20,-156,125,1,0
2354,0,361,367,172,196,21,17,102,-210,1,1
2355,0,358,310,124,168,19,14,127,-170,1,1
2356,0,358,306,187,180,26,20,-142,120,1,1
2357,0,397,332,173,166,22,20,-170,-110,0,0
2358,1,338,364,182,184,24,22,127,-140,0,0
2359,0,297,348,146,193,23,10,141,-145,0,0
2360,1,242,281,118,123,20,19,125,-130,1,1
2361,1,335,351,182,184,19,22,-161,125,1,0
2362,1,307,355,153,157,30,17,135,-122,0,0
2363,1,319,321,171,160,24,18,-116,180,1,1
2364,0,357,307,189,152,26,25,-150,103,1,1
2365,1,318,315,163,163,26,15,-142,150,0,0
2366,1,286,299,137,154,20,17,-112,180,0,0
2367,0,344,316,180,154,19,23,146,-145,0,0
2368,1,312,321,172,171,22,19,112,-145,0,0
2369,1,290,262,149,120,13,23,-201,-102,1,1
2370,1,369,407,183,229,15,13,131,-130,0,0
2371,1,359,387,150,220,38,12,-127,175,0,0
2372,0,326,300,169,165,22,16,-113,145,0,0
2373,1,422,348,236,186,21,23,-205,-110,1,0
2374,0,304,350,156,237,29,11,160,-130,0,0
2375,0,352,318,186,148,24,25,125,-155,1,1
2376,0,342,322,177,159,19,19,160,-140,0,0
2377,0,401,288,243,140,29,26,109,-210,0,0
2378,0,340,352,169,168,19,19,175,-122,0,0
2379,0,372,381,182,203,22,18,104,-205,1,1
2380,1,304,330,162,130,16,22,-195,102,1,1
2381,0,365,313,128,170,19,15,-121,135,0,0
2382,0,343,333,160,168,20,16,175,-110,0,0
2383,1,271,281,143,115,10,23,-180,120,1,1
2384,0,404,346,178,174,23,20,117,-205,1,1
2385,0,292,337,134,182,31,13,175,-120,0,0
2386,1,350,434,166,230,31,15,112,-155,0,0
2387,1,248,290,122,126,20,20,-119,180,1,1
2388,0,305,318,138,168,25,16,-150,110,0,0
2389,1,317,369,159,169,30,17,-156,135,0,0
2390,1,256,340,102,170,28,16,111,-155,1,1
2391,0,342,356,174,189,15,16,141,-155,1,1
2392,1,342,412,173,230,28,18,135,-130,1,1
2393,1,328,329,176,163,24,19,103,-165,1,1
2394,0,371,317,201,158,27,26,-146,110,1,1
2395,1,321,322,165,167,29,15,-195,100,1,1
2396,1,300,310,144,164,20,17,-114,175,0,0
2397,0,348,321,181,156,19,23,-122,135,1,0
2398,1,315,331,173,175,22,19,-140,135,0,0
2399,1,301,271,162,124,13,24,-180,110,1,0
2400,1,378,417,187,235,15,13,-103,-170,1,1
2401,1,370,404,155,227,38,12,240,135,1,1
2402,0,331,310,171,170,22,16,130,-165,0,0
2403,1,438,360,241,190,21,24,-158,125,0,0
2404,0,315,360,158,240,29,11,185,-118,1,1
2405,0,367,329,188,149,24,26,153,-135,0,0
2406,0,345,331,177,164,19,19,157,-145,0,0
2407,0,407,300,245,150,29,26,-230,-140,0,0
2408,0,345,358,169,173,20,19,-105,155,1,0
2409,0,386,385,192,205,22,19,-127,120,1,0
2410,1,310,335,167,130,16,23,-105,-175,0,0
2411,0,373,325,131,174,21,15,-153,-101,1,1
2412,0,355,349,164,173,20,16,143,-145,1,1
2413,1,280,284,148,115,10,24,-177,125,1,1
2414,0,421,357,185,179,24,21,-280,-155,0,0
2415,0,296,348,135,189,33,13,165,-130,0,0
2416,1,357,442,168,233,31,15,-119,160,1,1
2417,1,260,296,132,128,20,21,200,120,1,1
2418,0,312,326,144,175,26,16,129,-175,0,0
2419,1,321,377,162,176,30,17,-156,131,0,0
2420,1,268,348,106,173,28,17,138,-119,0,0
2421,0,350,360,181,192,16,17,141,-151,1,1
2422,1,350,419,180,236,29,19,-144,155,1,0
2423,1,338,334,181,165,25,20,-145,145,1,1
2424,0,381,326,207,162,28,27,-107,150,0,0
2425,1,332,326,172,168,31,16,-185,110,1,1
2426,1,304,324,146,174,22,17,117,-140,0,0
2427,0,356,328,184,158,19,24,109,-180,0,0
2428,1,326,346,174,177,24,19,-173,115,1,1
2429,1,311,282,165,126,13,25,-215,-102,0,0
2430,1,387,424,193,240,16,14,-126,165,0,0
2431,1,379,411,164,228,38,13,148,-110,0,0
